drug_a,drug_b,cell_line,synergy
56841621,6710780,COLO-320-HSR,2.919769693
56841621,6710780,EFM-192A,24.93932776
56841621,6710780,EFM-192A,-12.64706
56841621,6710780,ES-2,51.63668555
56841621,6710780,ES-2,13.72376663
56841621,6710780,HCT-116,44.45517237
56841621,6710780,HCT-116,-16.73447628
56841621,6710780,HT-144,39.89326817
56841621,6710780,HT-29,15.99770955
56841621,6710780,HT-29,-24.0126264
56841621,6710780,LNCaP-Clone-FGC,25.61837278
56841621,6710780,LOVO,26.72651761
56841621,6710780,LOVO,21.22310647
56841621,6710780,MDA-MB-436,33.22404851
56841621,6710780,MSTO-211H,8.477337818
56841621,6710780,NCI-H1650,28.92152118
56841621,6710780,NCI-H1650,10.5562862
56841621,6710780,NCI-H2122,51.90018867
56841621,6710780,NCI-H2122,14.88760536
56841621,6710780,NCI-H23,20.98464228
56841621,6710780,NCI-H23,-11.1609937
56841621,6710780,NCI-H520,17.95434554
56841621,6710780,OCUB-M,42.86250174
56841621,6710780,OV-90,17.00813114
56841621,6710780,OVCAR-3,36.0404414
56841621,6710780,PA-1,17.17318411
56841621,6710780,PA-1,1.442360106
56841621,6710780,RKO,42.79292458
56841621,6710780,RPMI-7951,29.74867706
56841621,6710780,SK-MEL-30,28.69396325
56841621,6710780,SK-MES-1,34.92466259
56841621,6710780,SK-OV-3,60.51595805
56841621,6710780,SW620,49.98731596
56841621,6710780,SW620,-2.841309909
56841621,6710780,SW837,29.72188792
56841621,6710780,T47D,1.907064169
56841621,6710780,UACC-62,36.74187807
56841621,6710780,VCAP,80.77168358
56841621,5311497,A2058,3.428660504
56841621,5311497,A2780,-9.904476842
56841621,5311497,A375,35.52639689
56841621,5311497,A427,-10.03551187
56841621,5311497,COLO-320-HSR,19.54510212
56841621,5311497,EFM-192A,-17.35601816
56841621,5311497,ES-2,18.95884468
56841621,5311497,HCT-116,-13.91778017
56841621,5311497,HT-144,16.92441457
56841621,5311497,HT-29,-17.43154058
56841621,5311497,LNCaP-Clone-FGC,-1.33244645
56841621,5311497,LOVO,16.07858794
56841621,5311497,MDA-MB-436,-0.235570831
56841621,5311497,MSTO-211H,-6.832336909
56841621,5311497,NCI-H1650,5.048323975
56841621,5311497,NCI-H2122,-22.65555036
56841621,5311497,NCI-H23,1.017154079
56841621,5311497,NCI-H520,3.779856811
56841621,5311497,OCUB-M,-18.25545101
56841621,5311497,OV-90,36.76331763
56841621,5311497,OVCAR-3,-16.80002371
56841621,5311497,PA-1,-9.525050801
56841621,5311497,RKO,-20.27390524
56841621,5311497,RPMI-7951,4.210692359
56841621,5311497,SK-MEL-30,15.99043671
56841621,5311497,SK-MES-1,19.67980769
56841621,5311497,SK-OV-3,22.22349356
56841621,5311497,SW620,3.081191829
56841621,5311497,SW837,2.909680826
56841621,5311497,T47D,4.905017346
56841621,5311497,UACC-62,2.926614516
56841621,5311497,VCAP,-11.29668194
56841621,5311,A2058,-0.587080465
56841621,5311,A2780,-0.952682516
56841621,5311,A375,4.721054075
56841621,5311,A427,-26.1766223
56841621,5311,COLO-320-HSR,13.04141945
56841621,5311,EFM-192A,0.003893257
56841621,5311,ES-2,-3.921618485
56841621,5311,HCT-116,-2.640232672
56841621,5311,HT-144,1.0609062
56841621,5311,HT-29,8.649124679
56841621,5311,LNCaP-Clone-FGC,19.88920125
56841621,5311,LOVO,4.345394104
56841621,5311,MDA-MB-436,4.452224816
56841621,5311,MSTO-211H,-3.53985058
56841621,5311,NCI-H1650,8.373252897
56841621,5311,NCI-H2122,11.90916329
56841621,5311,NCI-H23,-5.45439378
56841621,5311,NCI-H520,-6.444170588
56841621,5311,OCUB-M,-7.240328797
56841621,5311,OV-90,5.978284739
56841621,5311,OVCAR-3,30.10754368
56841621,5311,PA-1,7.904270823
56841621,5311,RKO,2.226808445
56841621,5311,RPMI-7951,19.34337066
56841621,5311,SK-MEL-30,-1.16227763
56841621,5311,SK-MES-1,12.23780816
56841621,5311,SK-OV-3,31.10171948
56841621,5311,SW620,3.956638709
56841621,5311,SW837,10.41033621
56841621,5311,T47D,16.27455598
56841621,5311,UACC-62,8.354824911
56841621,5311,VCAP,31.14318797
9887053,46926350,A2058,-3.458463492
9887053,46926350,A2780,-9.995560461
9887053,46926350,A375,-12.04884023
9887053,46926350,A427,-10.21129288
9887053,46926350,COLO-320-HSR,1.132556804
9887053,46926350,EFM-192A,-13.41711199
9887053,46926350,ES-2,0.260994478
9887053,46926350,HCT-116,-5.083338695
9887053,46926350,HT-144,-6.188499423
9887053,46926350,HT-29,-3.9093105
9887053,46926350,LNCaP-Clone-FGC,-6.651065026
9887053,46926350,LOVO,-19.22260651
9887053,46926350,MDA-MB-436,-6.266165075
9887053,46926350,MSTO-211H,-15.3596008
9887053,46926350,NCI-H1650,-12.60942501
9887053,46926350,NCI-H2122,0.4229446
9887053,46926350,NCI-H23,-21.34586637
9887053,46926350,NCI-H520,-7.260951851
9887053,46926350,OCUB-M,4.912002338
9887053,46926350,OV-90,-10.75410285
9887053,46926350,OVCAR-3,-4.736769456
9887053,46926350,PA-1,-12.510747
9887053,46926350,RKO,11.80700737
9887053,46926350,RPMI-7951,-8.990085125
9887053,46926350,SK-MEL-30,3.218291562
9887053,46926350,SK-MES-1,-7.247399673
9887053,46926350,SK-OV-3,-20.23507408
9887053,46926350,SW620,-8.450351792
9887053,46926350,SW837,-21.08617999
9887053,46926350,T47D,14.06177303
9887053,46926350,UACC-62,0.126429007
9887053,46926350,VCAP,-5.635040056
9887053,16224745,A2058,18.81560365
9887053,16224745,A2780,3.345271004
9887053,16224745,A375,19.420234
9887053,16224745,A427,1.578015487
9887053,16224745,COLO-320-HSR,10.06890697
9887053,16224745,EFM-192A,6.517719401
9887053,16224745,ES-2,-5.602184464
9887053,16224745,HCT-116,19.16960665
9887053,16224745,HT-144,6.626463061
9887053,16224745,HT-29,10.56844372
9887053,16224745,LNCaP-Clone-FGC,6.537621275
9887053,16224745,LOVO,0.908467584
9887053,16224745,MDA-MB-436,4.93113077
9887053,16224745,MSTO-211H,-26.23575655
9887053,16224745,NCI-H1650,10.63216158
9887053,16224745,NCI-H2122,-9.113545066
9887053,16224745,NCI-H23,-1.663241461
9887053,16224745,NCI-H520,1.752967758
9887053,16224745,OCUB-M,38.03655741
9887053,16224745,OV-90,-11.11732225
9887053,16224745,OVCAR-3,16.99184154
9887053,16224745,PA-1,-23.79138569
9887053,16224745,RKO,5.421373353
9887053,16224745,RPMI-7951,2.306233948
9887053,16224745,SK-MEL-30,25.20458843
9887053,16224745,SK-MES-1,-7.814118585
9887053,16224745,SK-OV-3,11.3474121
9887053,16224745,SW620,-3.860670818
9887053,16224745,SW837,-13.43017929
9887053,16224745,T47D,16.83097861
9887053,16224745,UACC-62,-1.754512186
9887053,16224745,VCAP,12.17978081
9887053,216239,A2058,-9.441001633
9887053,216239,A2780,-8.533011335
9887053,216239,A375,-11.91348074
9887053,216239,A427,5.248751322
9887053,216239,COLO-320-HSR,-0.950084902
9887053,216239,EFM-192A,-20.07339267
9887053,216239,ES-2,-10.37285303
9887053,216239,HCT-116,-7.68047831
9887053,216239,HT-144,-6.059305622
9887053,216239,HT-29,-7.007454416
9887053,216239,LNCaP-Clone-FGC,-10.83009361
9887053,216239,LOVO,-25.00545046
9887053,216239,MDA-MB-436,-19.47629769
9887053,216239,MSTO-211H,-9.052521103
9887053,216239,NCI-H1650,-13.58384506
9887053,216239,NCI-H2122,-8.984288102
9887053,216239,NCI-H23,-18.10014381
9887053,216239,NCI-H520,-2.544461423
9887053,216239,OCUB-M,-3.273753455
9887053,216239,OV-90,-10.26134953
9887053,216239,OVCAR-3,-29.09520828
9887053,216239,PA-1,-9.485756505
9887053,216239,RKO,-10.77261563
9887053,216239,RPMI-7951,-23.85590248
9887053,216239,SK-MEL-30,-4.153849272
9887053,216239,SK-MES-1,-1.614444268
9887053,216239,SK-OV-3,6.109628758
9887053,216239,SW620,-7.630457944
9887053,216239,SW837,-6.162160333
9887053,216239,T47D,-2.199542126
9887053,216239,UACC-62,-14.18030601
9887053,216239,VCAP,-10.30358434
36314,45480520,A2058,-4.810944876
36314,45480520,A2780,-4.338118873
36314,45480520,A375,13.0696271
36314,45480520,A427,3.010173032
36314,45480520,COLO-320-HSR,10.5408479
36314,45480520,EFM-192A,-22.91889904
36314,45480520,ES-2,6.091516071
36314,45480520,HCT-116,-9.203301532
36314,45480520,HT-144,6.48639213
36314,45480520,HT-29,-6.594579321
36314,45480520,LNCaP-Clone-FGC,-14.87925873
36314,45480520,LOVO,-2.10631869
36314,45480520,MDA-MB-436,12.42912312
36314,45480520,MSTO-211H,18.26471868
36314,45480520,NCI-H1650,-7.760612649
36314,45480520,NCI-H2122,-171.0483071
36314,45480520,NCI-H23,-10.74498217
36314,45480520,NCI-H520,-0.03081072
36314,45480520,OCUB-M,-0.138660239
36314,45480520,OV-90,-3.115402586
36314,45480520,OVCAR-3,-13.10064571
36314,45480520,PA-1,12.07049783
36314,45480520,RKO,-0.988275749
36314,45480520,RPMI-7951,5.029900621
36314,45480520,SK-MEL-30,3.735931031
36314,45480520,SK-MES-1,19.40073317
36314,45480520,SK-OV-3,-0.505484128
36314,45480520,SW620,5.302858793
36314,45480520,SW837,-20.96178892
36314,45480520,T47D,-3.017011289
36314,45480520,UACC-62,1.437644525
36314,45480520,VCAP,8.548917875
36314,24856436,A2058,-10.30531376
36314,24856436,A2780,-2.479274198
36314,24856436,A375,15.26029486
36314,24856436,A427,-4.286854492
36314,24856436,COLO-320-HSR,9.944648865
36314,24856436,EFM-192A,9.899582441
36314,24856436,ES-2,4.077571292
36314,24856436,HCT-116,0.364805275
36314,24856436,HT-144,28.69024646
36314,24856436,HT-29,5.185283035
36314,24856436,LNCaP-Clone-FGC,8.302515043
36314,24856436,LOVO,10.22566745
36314,24856436,MDA-MB-436,8.691376018
36314,24856436,MSTO-211H,0.479277165
36314,24856436,NCI-H1650,8.297509444
36314,24856436,NCI-H2122,-19.27158122
36314,24856436,NCI-H23,-3.249016354
36314,24856436,NCI-H520,6.85564403
36314,24856436,OCUB-M,-3.791716357
36314,24856436,OV-90,-6.260132692
36314,24856436,OVCAR-3,-2.955382534
36314,24856436,PA-1,4.164832035
36314,24856436,RKO,-2.632288254
36314,24856436,RPMI-7951,0.327821172
36314,24856436,SK-MEL-30,16.135111
36314,24856436,SK-MES-1,10.77229867
36314,24856436,SK-OV-3,24.58481147
36314,24856436,SW620,8.819892602
36314,24856436,SW837,8.697501881
36314,24856436,T47D,-22.91511908
36314,24856436,UACC-62,10.98619683
36314,24856436,VCAP,1.048356011
36314,11977753,A2058,-5.00733607
36314,11977753,A2780,-3.856258719
36314,11977753,A375,25.47613005
36314,11977753,A427,4.911887098
36314,11977753,COLO-320-HSR,21.18543497
36314,11977753,EFM-192A,-30.76038345
36314,11977753,ES-2,4.260442018
36314,11977753,HCT-116,-6.133082498
36314,11977753,HT-144,27.10803313
36314,11977753,HT-29,1.021296611
36314,11977753,LNCaP-Clone-FGC,40.7314284
36314,11977753,LOVO,-0.172008744
36314,11977753,MDA-MB-436,10.30845318
36314,11977753,MSTO-211H,39.96072878
36314,11977753,NCI-H1650,5.694735087
36314,11977753,NCI-H2122,-281.4366679
36314,11977753,NCI-H23,-12.35477142
36314,11977753,NCI-H520,10.35604382
36314,11977753,OCUB-M,-5.602027013
36314,11977753,OV-90,21.62314144
36314,11977753,OVCAR-3,-20.24951535
36314,11977753,PA-1,-7.480270252
36314,11977753,RKO,16.27800184
36314,11977753,RPMI-7951,-2.719317978
36314,11977753,SK-MEL-30,16.35895278
36314,11977753,SK-MES-1,27.89025798
36314,11977753,SK-OV-3,14.93668007
36314,11977753,SW620,8.649253728
36314,11977753,SW837,0.874989283
36314,11977753,T47D,97.80849248
36314,11977753,UACC-62,12.94706682
36314,11977753,VCAP,4.87871096
36314,387447,A2058,-19.12439888
36314,387447,A2780,-31.73348789
36314,387447,A375,-18.5657402
36314,387447,A427,-16.96281168
36314,387447,COLO-320-HSR,-11.19485934
36314,387447,EFM-192A,-68.68915244
36314,387447,ES-2,-30.35084289
36314,387447,HCT-116,-18.23971369
36314,387447,HT-144,-9.027209618
36314,387447,HT-29,-44.45185179
36314,387447,LNCaP-Clone-FGC,-30.23837884
36314,387447,LOVO,3.077142016
36314,387447,MDA-MB-436,-7.710543692
36314,387447,MSTO-211H,68.85996267
36314,387447,NCI-H1650,-32.16598917
36314,387447,NCI-H2122,-307.0262696
36314,387447,NCI-H23,-20.10145532
36314,387447,NCI-H520,-41.85144862
36314,387447,OCUB-M,-18.934773
36314,387447,OV-90,-8.81549371
36314,387447,OVCAR-3,-27.85598715
36314,387447,PA-1,-27.67985164
36314,387447,RKO,-13.90877605
36314,387447,RPMI-7951,-10.50526892
36314,387447,SK-MEL-30,-3.429118054
36314,387447,SK-MES-1,-23.03106799
36314,387447,SK-OV-3,-6.7563489
36314,387447,SW620,0.69691585
36314,387447,SW837,-12.11169183
36314,387447,T47D,-21.07086289
36314,387447,UACC-62,-18.64682683
36314,387447,VCAP,-28.49151811
36314,3062316,A2058,28.72586162
36314,3062316,A2780,56.06199471
36314,3062316,A375,39.52376322
36314,3062316,A427,34.8923173
36314,3062316,COLO-320-HSR,10.12497264
36314,3062316,EFM-192A,15.51012601
36314,3062316,ES-2,29.61136337
36314,3062316,HCT-116,9.399926563
36314,3062316,HT-144,-1.905618141
36314,3062316,HT-29,35.03273845
36314,3062316,LNCaP-Clone-FGC,5.737775085
36314,3062316,LOVO,51.96863126
36314,3062316,MDA-MB-436,41.58936527
36314,3062316,MSTO-211H,107.1762971
36314,3062316,NCI-H1650,55.00265639
36314,3062316,NCI-H2122,-50.43997571
36314,3062316,NCI-H23,6.490523212
36314,3062316,NCI-H520,57.07361604
36314,3062316,OCUB-M,-14.82399659
36314,3062316,OV-90,37.63341951
36314,3062316,OVCAR-3,40.32315254
36314,3062316,PA-1,5.044268295
36314,3062316,RKO,17.85513665
36314,3062316,RPMI-7951,18.50645983
36314,3062316,SK-MEL-30,-10.42607125
36314,3062316,SK-MES-1,34.54764627
36314,3062316,SK-OV-3,39.52557668
36314,3062316,SW620,42.79281166
36314,3062316,SW837,26.46290586
36314,3062316,T47D,41.79292062
36314,3062316,UACC-62,10.52375984
36314,3062316,VCAP,34.23515496
36314,46926350,A2058,-18.69197124
36314,46926350,A2780,-10.8670822
36314,46926350,A375,12.90859222
36314,46926350,A427,4.864179671
36314,46926350,COLO-320-HSR,14.10027048
36314,46926350,EFM-192A,2.341739023
36314,46926350,ES-2,7.31028441
36314,46926350,HCT-116,-18.4163491
36314,46926350,HT-144,14.59979742
36314,46926350,HT-29,-6.277740386
36314,46926350,LNCaP-Clone-FGC,-25.67176673
36314,46926350,LOVO,-5.761763953
36314,46926350,MDA-MB-436,-5.199765932
36314,46926350,MSTO-211H,2.072109236
36314,46926350,NCI-H1650,-6.334285366
36314,46926350,NCI-H2122,-15.97456459
36314,46926350,NCI-H23,-16.90000215
36314,46926350,NCI-H520,-15.5305062
36314,46926350,OCUB-M,-7.768051458
36314,46926350,OV-90,12.23848836
36314,46926350,OVCAR-3,-20.65752258
36314,46926350,PA-1,-10.05803624
36314,46926350,RKO,18.75009534
36314,46926350,RPMI-7951,-4.051471824
36314,46926350,SK-MEL-30,12.58519773
36314,46926350,SK-MES-1,-2.279912161
36314,46926350,SK-OV-3,-18.0524935
36314,46926350,SW620,-2.353123917
36314,46926350,SW837,-18.15651295
36314,46926350,T47D,-45.76200708
36314,46926350,UACC-62,3.619045671
36314,46926350,VCAP,-9.079856128
36314,176870,A2058,-12.62933099
36314,176870,A2780,-8.948449138
36314,176870,A375,67.02038632
36314,176870,A427,1.227028993
36314,176870,COLO-320-HSR,15.77538688
36314,176870,EFM-192A,-6.656996355
36314,176870,ES-2,35.89332877
36314,176870,HCT-116,-15.14194861
36314,176870,HT-144,26.07666412
36314,176870,HT-29,18.70320336
36314,176870,LNCaP-Clone-FGC,-45.18370568
36314,176870,LOVO,29.38236
36314,176870,MDA-MB-436,5.840803693
36314,176870,MSTO-211H,18.00956241
36314,176870,NCI-H1650,6.727703731
36314,176870,NCI-H2122,-7.334750387
36314,176870,NCI-H23,-1.629292482
36314,176870,NCI-H520,2.956833604
36314,176870,OCUB-M,-14.25990746
36314,176870,OV-90,-5.520938909
36314,176870,OVCAR-3,1.86440983
36314,176870,PA-1,-10.2349321
36314,176870,RKO,-13.56300864
36314,176870,RPMI-7951,-6.085516541
36314,176870,SK-MEL-30,12.07457154
36314,176870,SK-MES-1,36.3564748
36314,176870,SK-OV-3,16.5623493
36314,176870,SW620,-7.241218545
36314,176870,SW837,11.59348624
36314,176870,T47D,-31.32509433
36314,176870,UACC-62,19.39687033
36314,176870,VCAP,11.37959046
36314,5288382,A2058,-28.98889615
36314,5288382,A2780,-16.76370882
36314,5288382,A375,-4.069916607
36314,5288382,A427,0.082415759
36314,5288382,COLO-320-HSR,7.975667143
36314,5288382,EFM-192A,-83.06638019
36314,5288382,ES-2,16.96384618
36314,5288382,HCT-116,-9.498712098
36314,5288382,HT-144,7.992490048
36314,5288382,HT-29,-18.23249281
36314,5288382,LNCaP-Clone-FGC,-45.11150944
36314,5288382,LOVO,-17.56400238
36314,5288382,MDA-MB-436,19.78350746
36314,5288382,MSTO-211H,1.910998236
36314,5288382,NCI-H1650,-0.013939201
36314,5288382,NCI-H2122,-326.4643042
36314,5288382,NCI-H23,-20.03735849
36314,5288382,NCI-H520,-16.9852671
36314,5288382,OCUB-M,4.836370473
36314,5288382,OV-90,15.71124063
36314,5288382,OVCAR-3,-45.90629918
36314,5288382,PA-1,-8.717004266
36314,5288382,RKO,6.688221822
36314,5288382,RPMI-7951,-7.912570413
36314,5288382,SK-MEL-30,16.40438895
36314,5288382,SK-MES-1,0.698919583
36314,5288382,SK-OV-3,1.333649313
36314,5288382,SW620,0.966011515
36314,5288382,SW837,-17.96433357
36314,5288382,T47D,-11.69067445
36314,5288382,UACC-62,3.398825481
36314,5288382,VCAP,-0.158711967
36314,216453,A2058,17.67973739
36314,216453,A2780,6.244107642
36314,216453,A375,33.72371953
36314,216453,A427,25.37286339
36314,216453,COLO-320-HSR,1.755541781
36314,216453,EFM-192A,-40.67026668
36314,216453,ES-2,10.02534477
36314,216453,HCT-116,-6.855289338
36314,216453,HT-144,19.49297643
36314,216453,HT-29,15.29017203
36314,216453,LNCaP-Clone-FGC,-8.328541746
36314,216453,LOVO,-5.088876639
36314,216453,MDA-MB-436,9.896394288
36314,216453,MSTO-211H,10.73169147
36314,216453,NCI-H1650,2.410006981
36314,216453,NCI-H2122,-163.6597734
36314,216453,NCI-H23,8.291662367
36314,216453,NCI-H520,6.380652766
36314,216453,OCUB-M,-3.498348246
36314,216453,OV-90,24.54406853
36314,216453,OVCAR-3,-18.05888148
36314,216453,PA-1,24.02477744
36314,216453,RKO,8.059044632
36314,216453,RPMI-7951,8.491127572
36314,216453,SK-MEL-30,13.39742382
36314,216453,SK-MES-1,28.08392363
36314,216453,SK-OV-3,4.536174908
36314,216453,SW620,13.44661028
36314,216453,SW837,0.948171909
36314,216453,T47D,10.89214331
36314,216453,UACC-62,7.267175708
36314,216453,VCAP,-6.157279806
36314,208908,A2058,-5.178457846
36314,208908,A2780,-11.4533481
36314,208908,A375,95.35478512
36314,208908,A427,-7.561461391
36314,208908,COLO-320-HSR,63.1730396
36314,208908,EFM-192A,9.367057911
36314,208908,ES-2,76.10088097
36314,208908,HCT-116,5.928606364
36314,208908,HT-144,33.87573085
36314,208908,HT-29,-0.579523872
36314,208908,LNCaP-Clone-FGC,-28.80334665
36314,208908,LOVO,44.74681055
36314,208908,MDA-MB-436,14.24250563
36314,208908,MSTO-211H,38.39368641
36314,208908,NCI-H1650,10.9450659
36314,208908,NCI-H2122,-12.54725529
36314,208908,NCI-H23,-0.194377333
36314,208908,NCI-H520,-5.616165995
36314,208908,OCUB-M,3.440153115
36314,208908,OV-90,0.624083895
36314,208908,OVCAR-3,9.087839393
36314,208908,PA-1,-2.642514631
36314,208908,RKO,-10.5734886
36314,208908,RPMI-7951,0.382840362
36314,208908,SK-MEL-30,17.28122428
36314,208908,SK-MES-1,59.76673021
36314,208908,SK-OV-3,29.82659642
36314,208908,SW620,1.409339065
36314,208908,SW837,26.10793787
36314,208908,T47D,-3.959009215
36314,208908,UACC-62,26.62891512
36314,208908,VCAP,22.59679142
36314,46930998,A2058,6.295023781
36314,46930998,A2780,16.35016111
36314,46930998,A375,63.81850921
36314,46930998,A427,20.8169675
36314,46930998,COLO-320-HSR,26.84822402
36314,46930998,EFM-192A,4.797910591
36314,46930998,ES-2,22.24337799
36314,46930998,HCT-116,19.38155229
36314,46930998,HT-144,50.9467603
36314,46930998,HT-29,36.49151805
36314,46930998,LNCaP-Clone-FGC,-11.80995592
36314,46930998,LOVO,28.6569063
36314,46930998,MDA-MB-436,17.21491676
36314,46930998,MSTO-211H,51.29884152
36314,46930998,NCI-H1650,31.76066078
36314,46930998,NCI-H2122,1.259081458
36314,46930998,NCI-H23,16.30025491
36314,46930998,NCI-H520,30.75488569
36314,46930998,OCUB-M,-0.951867257
36314,46930998,OV-90,38.76724912
36314,46930998,OVCAR-3,0.964768484
36314,46930998,PA-1,35.06365529
36314,46930998,RKO,24.53149785
36314,46930998,RPMI-7951,9.58694742
36314,46930998,SK-MEL-30,32.07433267
36314,46930998,SK-MES-1,58.39395164
36314,46930998,SK-OV-3,41.95834597
36314,46930998,SW620,18.79747676
36314,46930998,SW837,31.46792226
36314,46930998,T47D,-0.060161111
36314,46930998,UACC-62,24.63461533
36314,46930998,VCAP,29.16123319
36314,24958200,A2058,-16.66774178
36314,24958200,A2780,-9.262327614
36314,24958200,A375,-0.102470633
36314,24958200,A427,-6.755637081
36314,24958200,COLO-320-HSR,18.97567721
36314,24958200,EFM-192A,-20.74950607
36314,24958200,ES-2,-3.531618214
36314,24958200,HCT-116,-18.04711129
36314,24958200,HT-144,-14.9547984
36314,24958200,HT-29,-14.74192533
36314,24958200,LNCaP-Clone-FGC,-52.70519319
36314,24958200,LOVO,-3.933991127
36314,24958200,MDA-MB-436,-1.071128627
36314,24958200,MSTO-211H,-6.435638139
36314,24958200,NCI-H1650,-19.66605136
36314,24958200,NCI-H2122,-13.85537171
36314,24958200,NCI-H23,-13.93741241
36314,24958200,NCI-H520,-19.44784362
36314,24958200,OCUB-M,-24.55509915
36314,24958200,OV-90,-19.25538865
36314,24958200,OVCAR-3,-42.19140032
36314,24958200,PA-1,-2.911479454
36314,24958200,RKO,-18.21541516
36314,24958200,RPMI-7951,-6.533817484
36314,24958200,SK-MEL-30,1.017805718
36314,24958200,SK-MES-1,9.763951266
36314,24958200,SK-OV-3,1.093322501
36314,24958200,SW620,7.80263964
36314,24958200,SW837,-28.75366094
36314,24958200,T47D,-95.06772064
36314,24958200,UACC-62,-18.68419312
36314,24958200,VCAP,-9.587933401
36314,24748204,A2058,23.70173342
36314,24748204,A2780,18.89401452
36314,24748204,A375,43.66347661
36314,24748204,A427,22.80294284
36314,24748204,COLO-320-HSR,21.6596314
36314,24748204,EFM-192A,14.04825129
36314,24748204,ES-2,30.15525285
36314,24748204,HCT-116,19.72480642
36314,24748204,HT-144,21.77999888
36314,24748204,HT-29,32.11803927
36314,24748204,LNCaP-Clone-FGC,-22.11226534
36314,24748204,LOVO,11.08430597
36314,24748204,MDA-MB-436,18.76007227
36314,24748204,MSTO-211H,51.3790776
36314,24748204,NCI-H1650,25.64054201
36314,24748204,NCI-H2122,-5.162729068
36314,24748204,NCI-H23,1.941807325
36314,24748204,NCI-H520,10.24732259
36314,24748204,OCUB-M,-7.340704013
36314,24748204,OV-90,21.1845777
36314,24748204,OVCAR-3,25.77999338
36314,24748204,PA-1,20.87853604
36314,24748204,RKO,32.71680946
36314,24748204,RPMI-7951,30.79730164
36314,24748204,SK-MEL-30,34.23072765
36314,24748204,SK-MES-1,21.61033425
36314,24748204,SK-OV-3,26.11261106
36314,24748204,SW620,18.42168352
36314,24748204,SW837,24.55236106
36314,24748204,T47D,13.49293903
36314,24748204,UACC-62,14.85303005
36314,24748204,VCAP,13.5953715
36314,11520894,A2058,10.9895381
36314,11520894,A2780,12.49679934
36314,11520894,A375,28.98554594
36314,11520894,A427,23.46994212
36314,11520894,COLO-320-HSR,15.83853136
36314,11520894,EFM-192A,32.27519739
36314,11520894,ES-2,23.14167229
36314,11520894,HCT-116,-14.16667756
36314,11520894,HT-144,39.53216094
36314,11520894,HT-29,28.2344252
36314,11520894,LNCaP-Clone-FGC,1.803647937
36314,11520894,LOVO,30.12878538
36314,11520894,MDA-MB-436,13.51614023
36314,11520894,MSTO-211H,53.55270657
36314,11520894,NCI-H1650,32.10340739
36314,11520894,NCI-H2122,-6.305824099
36314,11520894,NCI-H23,11.96521147
36314,11520894,NCI-H520,26.01615066
36314,11520894,OCUB-M,-3.294168896
36314,11520894,OV-90,35.81407076
36314,11520894,OVCAR-3,6.32766229
36314,11520894,PA-1,16.93684031
36314,11520894,RKO,27.47676119
36314,11520894,RPMI-7951,21.22237642
36314,11520894,SK-MEL-30,40.13794386
36314,11520894,SK-MES-1,33.5823346
36314,11520894,SK-OV-3,62.02652793
36314,11520894,SW620,20.1742003
36314,11520894,SW837,27.98188014
36314,11520894,T47D,24.60812135
36314,11520894,UACC-62,16.94938697
36314,11520894,VCAP,41.0674989
36314,16224745,A2058,10.060749
36314,16224745,A2780,-5.432484711
36314,16224745,A375,30.56322729
36314,16224745,A427,4.013468273
36314,16224745,COLO-320-HSR,-0.84211342
36314,16224745,EFM-192A,-17.67396626
36314,16224745,ES-2,9.414671817
36314,16224745,HCT-116,-7.79502585
36314,16224745,HT-144,9.684516174
36314,16224745,HT-29,-3.224748547
36314,16224745,LNCaP-Clone-FGC,-20.34508111
36314,16224745,LOVO,9.877601391
36314,16224745,MDA-MB-436,2.474311215
36314,16224745,MSTO-211H,10.1671741
36314,16224745,NCI-H1650,4.170983911
36314,16224745,NCI-H2122,-261.7396847
36314,16224745,NCI-H23,-4.252811546
36314,16224745,NCI-H520,-4.041011718
36314,16224745,OCUB-M,-11.45081235
36314,16224745,OV-90,4.89512806
36314,16224745,OVCAR-3,-11.0493121
36314,16224745,PA-1,-5.156991783
36314,16224745,RKO,14.61494461
36314,16224745,RPMI-7951,-7.408092476
36314,16224745,SK-MEL-30,26.83304357
36314,16224745,SK-MES-1,-6.453863035
36314,16224745,SK-OV-3,14.15709473
36314,16224745,SW620,3.081007714
36314,16224745,SW837,-17.66634558
36314,16224745,T47D,-4.00858392
36314,16224745,UACC-62,1.347296215
36314,16224745,VCAP,7.725489912
36314,9826528,A2058,1.72489134
36314,9826528,A2780,0.509955401
36314,9826528,A375,1.907500528
36314,9826528,A427,26.40568212
36314,9826528,COLO-320-HSR,4.0256194
36314,9826528,EFM-192A,-21.75061851
36314,9826528,ES-2,36.29680974
36314,9826528,HCT-116,11.92136659
36314,9826528,HT-144,39.23831374
36314,9826528,HT-29,2.364195851
36314,9826528,LNCaP-Clone-FGC,-17.55216969
36314,9826528,LOVO,8.631546361
36314,9826528,MDA-MB-436,8.842010051
36314,9826528,MSTO-211H,4.378648073
36314,9826528,NCI-H1650,6.373828046
36314,9826528,NCI-H2122,-242.8087275
36314,9826528,NCI-H23,9.090615975
36314,9826528,NCI-H520,-2.810468656
36314,9826528,OCUB-M,-12.26890807
36314,9826528,OV-90,49.87260386
36314,9826528,OVCAR-3,2.22094227
36314,9826528,PA-1,6.292551004
36314,9826528,RKO,24.74440593
36314,9826528,RPMI-7951,7.982828577
36314,9826528,SK-MEL-30,13.92494461
36314,9826528,SK-MES-1,7.579528296
36314,9826528,SK-OV-3,7.98050492
36314,9826528,SW620,33.25167809
36314,9826528,SW837,0.996721793
